SuccGrp	AC	FromSpp	ToSpp	pTrans	contag	pctChange
gMS20	3	 Pe	 PePg	0.016130	1	0.813008
gMS20	3	 Pe	 EPg	0.013000	0	0
gMS20	3	 Pe	 PgPe	0.013086	1	0.658561
gMS20	3	 Pe	 SBb	0.005000	0	0
gMS20	3	 Pe	 SPe	0.021212	1	1.010101
gMS20	3	 PeBb	 BbE	0.018000	0.500000	0
gMS20	3	 PeBb	 Pe	0.010000	1	0
gMS20	3	 PeBb	 PePg	0.016000	0.500000	0
gMS20	3	 PeBb	 EPg	0.013000	0	0
gMS20	3	 PeBb	 PgPe	0.013000	0.500000	0
gMS20	3	 PeBb	 SBb	0.005000	0.500000	0
gMS20	3	 PeBb	 SPe	0.021000	0.500000	0
gMS20	3	 PePg	 BbE	0.018000	0	0
gMS20	3	 PePg	 Pe	0.010081	1	0.813008
gMS20	3	 PePg	 PePg	0.015648	0	-2.202827
gMS20	3	 PePg	 EPg	0.013053	0.500000	0.406504
gMS20	3	 PePg	 PgPe	0.013106	1	0.813008
gMS20	3	 PePg	 SBb	0.005000	0	0
gMS20	3	 PePg	 SPe	0.021113	0.500000	0.536261
gMS20	3	 EPe	 BbE	0.018000	0.500000	0
gMS20	3	 EPe	 Pe	0.010000	1	0
gMS20	3	 EPe	 PePg	0.016000	0.500000	0
gMS20	3	 EPe	 EPg	0.013000	0.500000	0
gMS20	3	 EPe	 PgPe	0.013000	0.500000	0
gMS20	3	 EPe	 SBb	0.005000	0	0
gMS20	3	 EPe	 SPe	0.021000	0.500000	0
gMS20	3	 EPg	 BbE	0.018082	0.500000	0.458248
gMS20	3	 EPg	 Pe	0.010000	0	0
gMS20	3	 EPg	 PePg	0.016065	0.500000	0.406504
gMS20	3	 EPg	 EPg	0.012810	0	-1.464091
gMS20	3	 EPg	 PgPe	0.013043	0.500000	0.329281
gMS20	3	 EPg	 SBb	0.005000	0	0
gMS20	3	 EPg	 SPe	0.021000	0	0
gMS20	3	 PgPe	 BbE	0.018000	0	0
gMS20	3	 PgPe	 Pe	0.010066	1	0.658561
gMS20	3	 PgPe	 PePg	0.016130	1	0.813008
gMS20	3	 PgPe	 EPg	0.013043	0.500000	0.329281
gMS20	3	 PgPe	 PgPe	0.012649	0	-2.702760
gMS20	3	 PgPe	 SBb	0.005000	0	0
gMS20	3	 PgPe	 SPe	0.021113	0.500000	0.536261
gMS20	3	 SBb	 BbE	0.018082	0.500000	0.458248
gMS20	3	 SBb	 Pe	0.010000	0	0
gMS20	3	 SBb	 PePg	0.016000	0	0
gMS20	3	 SBb	 EPg	0.013000	0	0
gMS20	3	 SBb	 PgPe	0.013000	0	0
gMS20	3	 SBb	 SBb	0.004812	0	-3.760247
gMS20	3	 SBb	 SPe	0.021106	0.500000	0.502513
gMS20	3	 SPe	 BbE	0.018000	0	0
gMS20	3	 SPe	 Pe	0.010101	1	1.010101
gMS20	3	 SPe	 PePg	0.016086	0.500000	0.536261
gMS20	3	 SPe	 EPg	0.013000	0	0
gMS20	3	 SPe	 PgPe	0.013070	0.500000	0.536261
gMS20	3	 SPe	 SBb	0.005025	0.500000	0.502513
gMS20	3	 SPe	 SPe	0.020718	0	-1.341198
gMS20	4	 PeBb	 BbPe	0.070000	1	0
gMS20	4	 PeBb	 BbE	0.030000	0.500000	0
gMS20	4	 PeBb	 BbS	0.033000	0.500000	0
gMS20	4	 PeBb	 SBb	0.005000	0.500000	0
gMS20	4	 PeBb	 SPe	0.020000	0.500000	0
gMS20	4	 EPe	 BbPe	0.070000	0.500000	0
gMS20	4	 EPe	 BbE	0.030000	0.500000	0
gMS20	4	 EPe	 BbS	0.033000	0	0
gMS20	4	 EPe	 SBb	0.005000	0	0
gMS20	4	 EPe	 SPe	0.020000	0.500000	0
gMS20	4	 SBb	 BbPe	0.070352	0.500000	0.502513
gMS20	4	 SBb	 BbE	0.030151	0.500000	0.502513
gMS20	4	 SBb	 BbS	0.033166	1	0.502513
gMS20	4	 SBb	 SBb	0.004231	0	-15.376884
gMS20	4	 SBb	 SPe	0.020101	0.500000	0.502513
gMS20	4	 SPe	 BbPe	0.071317	0.500000	1.881720
gMS20	4	 SPe	 BbE	0.030000	0	0
gMS20	4	 SPe	 BbS	0.033282	0.500000	0.853154
gMS20	4	 SPe	 SBb	0.005025	0.500000	0.502513
gMS20	4	 SPe	 SPe	0.018376	0	-8.119354
gMS21	1	 Pe	 Bb	0.030000	0	0
gMS21	1	 Pe	 BbPe	0.274747	1	1.010101
gMS21	1	 Pe	 BbS	0.420000	0	0
gMS21	1	 Pe	 Pe	0.005572	0	-44.275957
gMS21	1	 Pe	 PeBb	0.151515	1	1.010101
gMS21	1	 Pe	 SBb	0.040000	0	0
gMS21	1	 Pe	 SPe	0.018165	1	0.916497
gMS21	1	 PeBb	 Bb	0.030928	1	3.092784
gMS21	1	 PeBb	 BbPe	0.320000	1	17.647059
gMS21	1	 PeBb	 BbS	0.494118	0.500000	17.647059
gMS21	1	 PeBb	 Pe	0.010101	1	1.010101
gMS21	1	 PeBb	 PeBb	0.024857	0	-83.428732
gMS21	1	 PeBb	 SBb	0.041667	0.500000	4.166667
gMS21	1	 PeBb	 SPe	0.018330	0.500000	1.832994
gMS21	1	 EPe	 Bb	0.030000	0	0
gMS21	1	 EPe	 BbPe	0.272000	0.500000	0
gMS21	1	 EPe	 BbS	0.420000	0	0
gMS21	1	 EPe	 Pe	0.010000	1	0
gMS21	1	 EPe	 PeBb	0.150000	0.500000	0
gMS21	1	 EPe	 SBb	0.040000	0	0
gMS21	1	 EPe	 SPe	0.018000	0.500000	0
gMS21	1	 PgE	 Bb	0.030000	0	0
gMS21	1	 PgE	 BbPe	0.272000	0	0
gMS21	1	 PgE	 BbS	0.420000	0	0
gMS21	1	 PgE	 Pe	0.010000	0	0
gMS21	1	 PgE	 PeBb	0.150000	0	0
gMS21	1	 PgE	 SBb	0.040000	0	0
gMS21	1	 PgE	 SPe	0.018000	0	0
gMS21	1	 S	 Bb	0.030000	0	0
gMS21	1	 S	 BbPe	0.272000	0	0
gMS21	1	 S	 BbS	0.420000	1	0
gMS21	1	 S	 Pe	0.010000	0	0
gMS21	1	 S	 PeBb	0.150000	0	0
gMS21	1	 S	 SBb	0.040000	1	0
gMS21	1	 S	 SPe	0.018000	1	0
gMS21	1	 SBb	 Bb	0.030625	1	2.083333
gMS21	1	 SBb	 BbPe	0.283333	0.500000	4.166667
gMS21	1	 SBb	 BbS	0.437500	1	4.166667
gMS21	1	 SBb	 Pe	0.010000	0	0
gMS21	1	 SBb	 PeBb	0.156250	0.500000	4.166667
gMS21	1	 SBb	 SBb	0.004104	0	-89.739583
gMS21	1	 SBb	 SPe	0.018188	0.500000	1.041667
gMS21	1	 SPe	 Bb	0.030000	0	0
gMS21	1	 SPe	 BbPe	0.276986	0.500000	1.832994
gMS21	1	 SPe	 BbS	0.427699	0.500000	1.832994
gMS21	1	 SPe	 Pe	0.010092	1	0.916497
gMS21	1	 SPe	 PeBb	0.152749	0.500000	1.832994
gMS21	1	 SPe	 SBb	0.040417	0.500000	1.041667
gMS21	1	 SPe	 SPe	0.002058	0	-88.567361
gMS21	2	 Pe	 Bb	0.061000	0	0
gMS21	2	 Pe	 BbPe	0.067692	1	2.564103
gMS21	2	 Pe	 BbS	0.035000	0	0
gMS21	2	 Pe	 Pe	0.023308	0	-6.769231
gMS21	2	 Pe	 SBb	0.029000	0	0
gMS21	2	 Pe	 SE	0.011000	0	0
gMS21	2	 PeBb	 Bb	0.061000	1	0
gMS21	2	 PeBb	 BbPe	0.066000	1	0
gMS21	2	 PeBb	 BbS	0.035000	0.500000	0
gMS21	2	 PeBb	 Pe	0.025000	1	0
gMS21	2	 PeBb	 SBb	0.029000	0.500000	0
gMS21	2	 PeBb	 SE	0.011000	0	0
gMS21	2	 SBb	 Bb	0.062822	1	2.986612
gMS21	2	 SBb	 BbPe	0.067166	0.500000	1.766595
gMS21	2	 SBb	 BbS	0.035635	1	1.813472
gMS21	2	 SBb	 Pe	0.025000	0	0
gMS21	2	 SBb	 SBb	0.025295	0	-12.774596
gMS21	2	 SBb	 SE	0.011082	0.500000	0.746653
gMS21	2	 SPe	 Bb	0.061000	0	0
gMS21	2	 SPe	 BbPe	0.066000	0.500000	0
gMS21	2	 SPe	 BbS	0.035000	0.500000	0
gMS21	2	 SPe	 Pe	0.025000	1	0
gMS21	2	 SPe	 SBb	0.029000	0.500000	0
gMS21	2	 SPe	 SE	0.011000	0.500000	0
gMS21	2	 SE	 Bb	0.061000	0	0
gMS21	2	 SE	 BbPe	0.066000	0	0
gMS21	2	 SE	 BbS	0.035317	0.500000	0.906736
gMS21	2	 SE	 Pe	0.025000	0	0
gMS21	2	 SE	 SBb	0.029217	0.500000	0.746653
gMS21	2	 SE	 SE	0.010466	0	-4.853517
gMS21	3	 Pe	 Bb	0.021000	0	0
gMS21	3	 Pe	 Pe	0.002841	0	-5.315948
gMS21	3	 Pe	 PeS	0.013039	1	0.300903
gMS21	3	 Pe	 PgPe	0.040120	1	0.300903
gMS21	3	 Pe	 SBb	0.022000	0	0
gMS21	3	 PeBb	 Bb	0.021000	1	0
gMS21	3	 PeBb	 Pe	0.003000	1	0
gMS21	3	 PeBb	 PeS	0.013000	0.500000	0
gMS21	3	 PeBb	 PgPe	0.040000	0.500000	0
gMS21	3	 PeBb	 SBb	0.022000	0.500000	0
gMS21	3	 PeS	 Bb	0.021000	0	0
gMS21	3	 PeS	 Pe	0.003009	1	0.300903
gMS21	3	 PeS	 PeS	0.012451	0	-4.226274
gMS21	3	 PeS	 PgPe	0.040417	0.500000	1.041667
gMS21	3	 PeS	 SBb	0.022124	0.500000	0.562372
gMS21	3	 PgPe	 Bb	0.021000	0	0
gMS21	3	 PgPe	 Pe	0.003009	1	0.300903
gMS21	3	 PgPe	 PeS	0.013135	0.500000	1.041667
gMS21	3	 PgPe	 PgPe	0.039856	0	-0.361109
gMS21	3	 PgPe	 SBb	0.022000	0	0
gMS21	3	 SBb	 Bb	0.021236	1	1.124744
gMS21	3	 SBb	 Pe	0.003000	0	0
gMS21	3	 SBb	 PeS	0.013073	0.500000	0.562372
gMS21	3	 SBb	 PgPe	0.040000	0	0
gMS21	3	 SBb	 SBb	0.021691	0	-1.405930
gMS21	3	 SPe	 Bb	0.021000	0	0
gMS21	3	 SPe	 Pe	0.003000	1	0
gMS21	3	 SPe	 PeS	0.013000	1	0
gMS21	3	 SPe	 PgPe	0.040000	0.500000	0
gMS21	3	 SPe	 SBb	0.022000	0.500000	0
gMS21	4	 PeBb	 Bb	0.081000	1	0
gMS21	4	 SPe	 Bb	0.081000	0	0
gMS21	5	 PeBb	 BbS	0.025000	0.500000	0
gMS22	1	 Pe	 Bb	0.120000	0	0
gMS22	1	 Pe	 BbPe	0.242424	1	1.010101
gMS22	1	 Pe	 BbE	0.004000	0	0
gMS22	1	 Pe	 BbS	0.220000	0	0
gMS22	1	 Pe	 Pe	0.005977	0	-40.231361
gMS22	1	 Pe	 PeBb	0.128283	1	1.010101
gMS22	1	 Pe	 PeS	0.002004	1	0.200401
gMS22	1	 Pe	 EBb	0.001000	0	0
gMS22	1	 Pe	 PgPe	0.003009	1	0.300903
gMS22	1	 Pe	 SBb	0.058000	0	0
gMS22	1	 Pe	 SPe	0.030303	1	1.010101
gMS22	1	 PeBb	 Bb	0.128729	1	7.273769
gMS22	1	 PeBb	 BbPe	0.274914	1	14.547537
gMS22	1	 PeBb	 BbE	0.004016	0.500000	0.401606
gMS22	1	 PeBb	 BbS	0.235513	0.500000	7.051282
gMS22	1	 PeBb	 Pe	0.010101	1	1.010101
gMS22	1	 PeBb	 PeBb	0.064676	0	-49.073835
gMS22	1	 PeBb	 PeS	0.002004	0.500000	0.200401
gMS22	1	 PeBb	 EBb	0.001001	0.500000	0.100100
gMS22	1	 PeBb	 PgPe	0.003009	0.500000	0.300903
gMS22	1	 PeBb	 SBb	0.060109	0.500000	3.636884
gMS22	1	 PeBb	 SPe	0.030928	0.500000	3.092784
gMS22	1	 PeE	 Bb	0.120000	0	0
gMS22	1	 PeE	 BbPe	0.240000	0.500000	0
gMS22	1	 PeE	 BbE	0.004000	0.500000	0
gMS22	1	 PeE	 BbS	0.220000	0	0
gMS22	1	 PeE	 Pe	0.010000	1	0
gMS22	1	 PeE	 PeBb	0.127000	0.500000	0
gMS22	1	 PeE	 PeS	0.002000	0.500000	0
gMS22	1	 PeE	 EBb	0.001000	0.500000	0
gMS22	1	 PeE	 PgPe	0.003000	0.500000	0
gMS22	1	 PeE	 SBb	0.058000	0	0
gMS22	1	 PeE	 SPe	0.030000	0.500000	0
gMS22	1	 PePg	 Bb	0.120000	0	0
gMS22	1	 PePg	 BbPe	0.240000	0.500000	0
gMS22	1	 PePg	 BbE	0.004000	0	0
gMS22	1	 PePg	 BbS	0.220000	0	0
gMS22	1	 PePg	 Pe	0.010000	1	0
gMS22	1	 PePg	 PeBb	0.127000	0.500000	0
gMS22	1	 PePg	 PeS	0.002000	0.500000	0
gMS22	1	 PePg	 EBb	0.001000	0	0
gMS22	1	 PePg	 PgPe	0.003000	1	0
gMS22	1	 PePg	 SBb	0.058000	0	0
gMS22	1	 PePg	 SPe	0.030000	0.500000	0
gMS22	1	 PeS	 Bb	0.120000	0	0
gMS22	1	 PeS	 BbPe	0.240481	0.500000	0.200401
gMS22	1	 PeS	 BbE	0.004000	0	0
gMS22	1	 PeS	 BbS	0.220441	0.500000	0.200401
gMS22	1	 PeS	 Pe	0.010020	1	0.200401
gMS22	1	 PeS	 PeBb	0.127255	0.500000	0.200401
gMS22	1	 PeS	 PeS	0.000625	0	-68.750113
gMS22	1	 PeS	 EBb	0.001000	0	0
gMS22	1	 PeS	 PgPe	0.003002	0.500000	0.075226
gMS22	1	 PeS	 SBb	0.058116	0.500000	0.200401
gMS22	1	 PeS	 SPe	0.030060	1	0.200401
gMS22	1	 EBb	 Bb	0.120120	1	0.100100
gMS22	1	 EBb	 BbPe	0.240240	0.500000	0.100100
gMS22	1	 EBb	 BbE	0.004004	1	0.100100
gMS22	1	 EBb	 BbS	0.220220	0.500000	0.100100
gMS22	1	 EBb	 Pe	0.010000	0	0
gMS22	1	 EBb	 PeBb	0.127127	0.500000	0.100100
gMS22	1	 EBb	 PeS	0.002000	0	0
gMS22	1	 EBb	 EBb	0.000230	0	-76.976977
gMS22	1	 EBb	 PgPe	0.003000	0	0
gMS22	1	 EBb	 SBb	0.058058	0.500000	0.100100
gMS22	1	 EBb	 SPe	0.030000	0	0
gMS22	1	 PgPe	 Bb	0.120000	0	0
gMS22	1	 PgPe	 BbPe	0.240722	0.500000	0.300903
gMS22	1	 PgPe	 BbE	0.004000	0	0
gMS22	1	 PgPe	 BbS	0.220000	0	0
gMS22	1	 PgPe	 Pe	0.010030	1	0.300903
gMS22	1	 PgPe	 PeBb	0.127382	0.500000	0.300903
gMS22	1	 PgPe	 PeS	0.002002	0.500000	0.075226
gMS22	1	 PgPe	 EBb	0.001000	0	0
gMS22	1	 PgPe	 PgPe	0.001774	0	-40.872618
gMS22	1	 PgPe	 SBb	0.058000	0	0
gMS22	1	 PgPe	 SPe	0.030090	0.500000	0.300903
gMS22	1	 PgE	 Bb	0.120000	0	0
gMS22	1	 PgE	 BbPe	0.240000	0	0
gMS22	1	 PgE	 BbE	0.004000	0.500000	0
gMS22	1	 PgE	 BbS	0.220000	0	0
gMS22	1	 PgE	 Pe	0.010000	0	0
gMS22	1	 PgE	 PeBb	0.127000	0	0
gMS22	1	 PgE	 PeS	0.002000	0	0
gMS22	1	 PgE	 EBb	0.001000	0.500000	0
gMS22	1	 PgE	 PgPe	0.003000	0.500000	0
gMS22	1	 PgE	 SBb	0.058000	0	0
gMS22	1	 PgE	 SPe	0.030000	0	0
gMS22	1	 S	 Bb	0.120000	0	0
gMS22	1	 S	 BbPe	0.240000	0	0
gMS22	1	 S	 BbE	0.004000	0	0
gMS22	1	 S	 BbS	0.220000	1	0
gMS22	1	 S	 Pe	0.010000	0	0
gMS22	1	 S	 PeBb	0.127000	0	0
gMS22	1	 S	 PeS	0.002000	1	0
gMS22	1	 S	 EBb	0.001000	0	0
gMS22	1	 S	 PgPe	0.003000	0	0
gMS22	1	 S	 SBb	0.058000	1	0
gMS22	1	 S	 SPe	0.030000	1	0
gMS22	1	 SBb	 Bb	0.127389	1	6.157113
gMS22	1	 SBb	 BbPe	0.254777	0.500000	6.157113
gMS22	1	 SBb	 BbE	0.004016	0.500000	0.401606
gMS22	1	 SBb	 BbS	0.233546	1	6.157113
gMS22	1	 SBb	 Pe	0.010000	0	0
gMS22	1	 SBb	 PeBb	0.131619	0.500000	3.636884
gMS22	1	 SBb	 PeS	0.002004	0.500000	0.200401
gMS22	1	 SBb	 EBb	0.001001	0.500000	0.100100
gMS22	1	 SBb	 PgPe	0.003000	0	0
gMS22	1	 SBb	 SBb	0.017187	0	-70.367159
gMS22	1	 SBb	 SPe	0.030462	0.500000	1.539278
gMS22	1	 SPe	 Bb	0.120000	0	0
gMS22	1	 SPe	 BbPe	0.247423	0.500000	3.092784
gMS22	1	 SPe	 BbE	0.004000	0	0
gMS22	1	 SPe	 BbS	0.226804	0.500000	3.092784
gMS22	1	 SPe	 Pe	0.010101	1	1.010101
gMS22	1	 SPe	 PeBb	0.130928	0.500000	3.092784
gMS22	1	 SPe	 PeS	0.002004	1	0.200401
gMS22	1	 SPe	 EBb	0.001000	0	0
gMS22	1	 SPe	 PgPe	0.003009	0.500000	0.300903
gMS22	1	 SPe	 SBb	0.058893	0.500000	1.539278
gMS22	1	 SPe	 SPe	0.010839	0	-63.871552
gMS22	2	 Pe	 Bb	0.226000	0	0
gMS22	2	 Pe	 BbE	0.001000	0	0
gMS22	2	 Pe	 Pe	0.010987	0	-0.118501
gMS22	2	 Pe	 PeS	0.002004	1	0.200401
gMS22	2	 Pe	 EBb	0.001000	0	0
gMS22	2	 Pe	 PgPe	0.003009	1	0.300903
gMS22	2	 PeBb	 Bb	0.226000	1	0
gMS22	2	 PeBb	 BbE	0.001000	0.500000	0
gMS22	2	 PeBb	 Pe	0.011000	1	0
gMS22	2	 PeBb	 PeS	0.002000	0.500000	0
gMS22	2	 PeBb	 EBb	0.001000	0.500000	0
gMS22	2	 PeBb	 PgPe	0.003000	0.500000	0
gMS22	2	 PeE	 Bb	0.226000	0	0
gMS22	2	 PeE	 BbE	0.001000	0.500000	0
gMS22	2	 PeE	 Pe	0.011000	1	0
gMS22	2	 PeE	 PeS	0.002000	0.500000	0
gMS22	2	 PeE	 EBb	0.001000	0.500000	0
gMS22	2	 PeE	 PgPe	0.003000	0.500000	0
gMS22	2	 PePg	 Bb	0.226000	0	0
gMS22	2	 PePg	 BbE	0.001000	0	0
gMS22	2	 PePg	 Pe	0.011000	1	0
gMS22	2	 PePg	 PeS	0.002000	0.500000	0
gMS22	2	 PePg	 EBb	0.001000	0	0
gMS22	2	 PePg	 PgPe	0.003000	1	0
gMS22	2	 PeS	 Bb	0.226000	0	0
gMS22	2	 PeS	 BbE	0.001000	0	0
gMS22	2	 PeS	 Pe	0.011022	1	0.200401
gMS22	2	 PeS	 PeS	0.001976	0	-1.215043
gMS22	2	 PeS	 EBb	0.001000	0	0
gMS22	2	 PeS	 PgPe	0.003002	0.500000	0.075226
gMS22	2	 EBb	 Bb	0.226226	1	0.100100
gMS22	2	 EBb	 BbE	0.001001	1	0.050050
gMS22	2	 EBb	 Pe	0.011000	0	0
gMS22	2	 EBb	 PeS	0.002000	0	0
gMS22	2	 EBb	 EBb	0.000773	0	-22.672673
gMS22	2	 EBb	 PgPe	0.003000	0	0
gMS22	2	 PgPe	 Bb	0.226000	0	0
gMS22	2	 PgPe	 BbE	0.001000	0	0
gMS22	2	 PgPe	 Pe	0.011033	1	0.300903
gMS22	2	 PgPe	 PeS	0.002002	0.500000	0.075226
gMS22	2	 PgPe	 EBb	0.001000	0	0
gMS22	2	 PgPe	 PgPe	0.002965	0	-1.153460
gMS22	2	 SBb	 Bb	0.226000	1	0
gMS22	2	 SBb	 BbE	0.001000	0.500000	0
gMS22	2	 SBb	 Pe	0.011000	0	0
gMS22	2	 SBb	 PeS	0.002000	0.500000	0
gMS22	2	 SBb	 EBb	0.001000	0.500000	0
gMS22	2	 SBb	 PgPe	0.003000	0	0
gMS22	2	 SPe	 Bb	0.226000	0	0
gMS22	2	 SPe	 BbE	0.001000	0	0
gMS22	2	 SPe	 Pe	0.011000	1	0
gMS22	2	 SPe	 PeS	0.002000	1	0
gMS22	2	 SPe	 EBb	0.001000	0	0
gMS22	2	 SPe	 PgPe	0.003000	0.500000	0
gMS22	3	 Pe	 BbE	0.006000	0	0
gMS22	3	 Pe	 Pe	0.047586	0	-4.827393
gMS22	3	 Pe	 PeBb	0.069406	1	3.590568
gMS22	3	 Pe	 PeS	0.002004	1	0.200401
gMS22	3	 Pe	 E	0.002000	0	0
gMS22	3	 Pe	 EBb	0.001000	0	0
gMS22	3	 Pe	 PgPe	0.002004	1	0.200401
gMS22	3	 Pe	 S	0.001000	0	0
gMS22	3	 PeBb	 BbE	0.006036	0.500000	0.603622
gMS22	3	 PeBb	 Pe	0.051795	1	3.590568
gMS22	3	 PeBb	 PeBb	0.065159	0	-2.747042
gMS22	3	 PeBb	 PeS	0.002004	0.500000	0.200401
gMS22	3	 PeBb	 E	0.002000	0	0
gMS22	3	 PeBb	 EBb	0.001001	0.500000	0.100100
gMS22	3	 PeBb	 PgPe	0.002004	0.500000	0.200401
gMS22	3	 PeBb	 S	0.001000	0	0
gMS22	3	 PeE	 BbE	0.006000	0.500000	0
gMS22	3	 PeE	 Pe	0.050000	1	0
gMS22	3	 PeE	 PeBb	0.067000	0.500000	0
gMS22	3	 PeE	 PeS	0.002000	0.500000	0
gMS22	3	 PeE	 E	0.002000	1	0
gMS22	3	 PeE	 EBb	0.001000	0.500000	0
gMS22	3	 PeE	 PgPe	0.002000	0.500000	0
gMS22	3	 PeE	 S	0.001000	0	0
gMS22	3	 PePg	 BbE	0.006000	0	0
gMS22	3	 PePg	 Pe	0.050000	1	0
gMS22	3	 PePg	 PeBb	0.067000	0.500000	0
gMS22	3	 PePg	 PeS	0.002000	0.500000	0
gMS22	3	 PePg	 E	0.002000	0	0
gMS22	3	 PePg	 EBb	0.001000	0	0
gMS22	3	 PePg	 PgPe	0.002000	1	0
gMS22	3	 PePg	 S	0.001000	0	0
gMS22	3	 PeS	 BbE	0.006000	0	0
gMS22	3	 PeS	 Pe	0.050100	1	0.200401
gMS22	3	 PeS	 PeBb	0.067134	0.500000	0.200401
gMS22	3	 PeS	 PeS	0.001764	0	-11.823597
gMS22	3	 PeS	 E	0.002000	0	0
gMS22	3	 PeS	 EBb	0.001000	0	0
gMS22	3	 PeS	 PgPe	0.002001	0.500000	0.050100
gMS22	3	 PeS	 S	0.001001	1	0.100100
gMS22	3	 E	 BbE	0.006012	1	0.200401
gMS22	3	 E	 Pe	0.050000	0	0
gMS22	3	 E	 PeBb	0.067000	0	0
gMS22	3	 E	 PeS	0.002000	0	0
gMS22	3	 E	 E	0.001987	0	-0.651252
gMS22	3	 E	 EBb	0.001001	1	0.100100
gMS22	3	 E	 PgPe	0.002000	0	0
gMS22	3	 E	 S	0.001000	0	0
gMS22	3	 EBb	 BbE	0.006006	1	0.100100
gMS22	3	 EBb	 Pe	0.050000	0	0
gMS22	3	 EBb	 PeBb	0.067067	0.500000	0.100100
gMS22	3	 EBb	 PeS	0.002000	0	0
gMS22	3	 EBb	 E	0.002002	1	0.100100
gMS22	3	 EBb	 EBb	0.000925	0	-7.507508
gMS22	3	 EBb	 PgPe	0.002000	0	0
gMS22	3	 EBb	 S	0.001000	0	0
gMS22	3	 PgPe	 BbE	0.006000	0	0
gMS22	3	 PgPe	 Pe	0.050100	1	0.200401
gMS22	3	 PgPe	 PeBb	0.067134	0.500000	0.200401
gMS22	3	 PgPe	 PeS	0.002001	0.500000	0.050100
gMS22	3	 PgPe	 E	0.002000	0	0
gMS22	3	 PgPe	 EBb	0.001000	0	0
gMS22	3	 PgPe	 PgPe	0.001765	0	-11.773547
gMS22	3	 PgPe	 S	0.001000	0	0
gMS22	3	 S	 BbE	0.006000	0	0
gMS22	3	 S	 Pe	0.050000	0	0
gMS22	3	 S	 PeBb	0.067000	0	0
gMS22	3	 S	 PeS	0.002002	1	0.100100
gMS22	3	 S	 E	0.002000	0	0
gMS22	3	 S	 EBb	0.001000	0	0
gMS22	3	 S	 PgPe	0.002000	0	0
gMS22	3	 S	 S	0.000998	0	-0.200200
gMS22	3	 SBb	 BbE	0.006000	0.500000	0
gMS22	3	 SBb	 Pe	0.050000	0	0
gMS22	3	 SBb	 PeBb	0.067000	0.500000	0
gMS22	3	 SBb	 PeS	0.002000	0.500000	0
gMS22	3	 SBb	 E	0.002000	0	0
gMS22	3	 SBb	 EBb	0.001000	0.500000	0
gMS22	3	 SBb	 PgPe	0.002000	0	0
gMS22	3	 SBb	 S	0.001000	1	0
gMS22	3	 SPe	 BbE	0.006000	0	0
gMS22	3	 SPe	 Pe	0.050000	1	0
gMS22	3	 SPe	 PeBb	0.067000	0.500000	0
gMS22	3	 SPe	 PeS	0.002000	1	0
gMS22	3	 SPe	 E	0.002000	0	0
gMS22	3	 SPe	 EBb	0.001000	0	0
gMS22	3	 SPe	 PgPe	0.002000	0.500000	0
gMS22	3	 SPe	 S	0.001000	1	0
gMS22	4	 Pe	 Pe	0.015315	0	-4.278495
gMS22	4	 Pe	 PeBb	0.040650	1	1.626016
gMS22	4	 Pe	 PeE	0.005025	1	0.502513
gMS22	4	 Pe	 PeS	0.003009	1	0.300903
gMS22	4	 Pe	 EBb	0.001000	0	0
gMS22	4	 Pe	 PgBb	0.005000	0	0
gMS22	4	 Pe	 PgE	0.001000	0	0
gMS22	4	 PeBb	 Pe	0.016260	1	1.626016
gMS22	4	 PeBb	 PeBb	0.039680	0	-0.801105
gMS22	4	 PeBb	 PeE	0.005025	0.500000	0.502513
gMS22	4	 PeBb	 PeS	0.003009	0.500000	0.300903
gMS22	4	 PeBb	 EBb	0.001001	0.500000	0.100100
gMS22	4	 PeBb	 PgBb	0.005025	0.500000	0.502513
gMS22	4	 PeBb	 PgE	0.001000	0	0
gMS22	4	 PeE	 Pe	0.016080	1	0.502513
gMS22	4	 PeE	 PeBb	0.040201	0.500000	0.502513
gMS22	4	 PeE	 PeE	0.004713	0	-5.743558
gMS22	4	 PeE	 PeS	0.003004	0.500000	0.125628
gMS22	4	 PeE	 EBb	0.001001	0.500000	0.100100
gMS22	4	 PeE	 PgBb	0.005000	0	0
gMS22	4	 PeE	 PgE	0.001001	0.500000	0.100100
gMS22	4	 PeS	 Pe	0.016048	1	0.300903
gMS22	4	 PeS	 PeBb	0.040120	0.500000	0.300903
gMS22	4	 PeS	 PeE	0.005006	0.500000	0.125628
gMS22	4	 PeS	 PeS	0.002825	0	-5.826231
gMS22	4	 PeS	 EBb	0.001000	0	0
gMS22	4	 PeS	 PgBb	0.005000	0	0
gMS22	4	 PeS	 PgE	0.001000	0	0
gMS22	4	 E	 Pe	0.016000	0	0
gMS22	4	 E	 PeBb	0.040000	0	0
gMS22	4	 E	 PeE	0.005000	1	0
gMS22	4	 E	 PeS	0.003000	0	0
gMS22	4	 E	 EBb	0.001000	1	0
gMS22	4	 E	 PgBb	0.005000	0	0
gMS22	4	 E	 PgE	0.001000	1	0
gMS22	4	 EBb	 Pe	0.016000	0	0
gMS22	4	 EBb	 PeBb	0.040040	0.500000	0.100100
gMS22	4	 EBb	 PeE	0.005005	0.500000	0.100100
gMS22	4	 EBb	 PeS	0.003000	0	0
gMS22	4	 EBb	 EBb	0.000950	0	-5.030030
gMS22	4	 EBb	 PgBb	0.005005	0.500000	0.100100
